place_id,place_name,region,author_name,rating,text,time_description,review_date,lat,lng
ChIJc9zWzQ6RwCwRhNvE8okrwzM,Banyan Tree caravan park resort Litchfield,Darwin_Palmerston,Christopher Moad,5,"Quintessential northern territory. The owners of this place are a genuine family, Mum Dad and five kids. And they all take part in running the place. It was wonderful. The setting was sublime and the service and attention was great. The pizza we had was one of the best pizzas we've had in the northern territory, and the buffalo burger was excellent as well. Great food and good live music to accompany after happy hour. Yes I would come back to this one again.",a month ago,18-08-2025,-13.027227,130.97466
ChIJc9zWzQ6RwCwRhNvE8okrwzM,Banyan Tree caravan park resort Litchfield,Darwin_Palmerston,Mike Handes,5,Great park with beautiful shady spots. We also loved the 5pm Happy Hour with music to sing along to every night! Recently taken over and now being run by a lovely family. Great place to stay with a short trip to all of the amazing sites in Litchfield National Park.,in the last week,01-10-2025,-13.027227,130.97466
ChIJc9zWzQ6RwCwRhNvE8okrwzM,Banyan Tree caravan park resort Litchfield,Darwin_Palmerston,Sofie K,5,"We loved our stay at Banyan Tree Caravanpark. Lots of shady and grass areas to camp, beautiful coloured and clean bathrooms. The licensed bar and restaurant is a huge plus with live music every night and fairy lights around the huge fig tree. The homemade pizza was amazing and the owners super nice! Definitely recommend staying there when visiting Litchfield!",a week ago,23-09-2025,-13.027227,130.97466
ChIJc9zWzQ6RwCwRhNvE8okrwzM,Banyan Tree caravan park resort Litchfield,Darwin_Palmerston,Kim Hayward,5,"What an absolute gem of a place with big shady caravan sites, beaut amenities and a pool.
The new owners are fantastic and all of the family are extremely friendly.
With 'on tap' beer that is deliciously cold and a nice selection of wines etc. The burgers were pretty good and the pizza's looked great. Plus live music.
All of this less than an hours drive of some beautiful swimming holes in Litchfield NP.
We would definately stay again.
Well done Banyan Tree 👍🏼.",3 weeks ago,09-09-2025,-13.027227,130.97466
ChIJc9zWzQ6RwCwRhNvE8okrwzM,Banyan Tree caravan park resort Litchfield,Darwin_Palmerston,Adrian Forrest,5,"My wife and I stayed here on our travels. The place has so much character, the owner and staff (family run) were all warm and welcoming. A cold beer under the tree listening to some live music was superb. Highly recommend.",a week ago,22-09-2025,-13.027227,130.97466
ChIJlWWiRwaRwCwR3YS8nob3hoE,Darwin Cenotaph War Memorial,Darwin_Palmerston,翠铃Clara,5,"Peaceful, Free, and Full of History
No tickets needed. Entry is totally free! This war memorial park is such a peaceful spot with a beautiful sea view. It’s perfect if you’re looking for a relaxing walk, a jog, or just a quiet place to watch the sunset.

One thing that really impressed me was the Polar Sundial. It actually showed the exact time when I took the picture of it, so cool! The park also has lots of info panels that give you a glimpse into Darwin’s wartime history, which makes it both calming and educational.

It seems to be open all the time—there’s no gate or closing hours, which is super convenient. It's definitely a great spot for anyone who loves history or just wants to enjoy nature by the sea.",3 months ago,05-07-2025,-12.4667278,130.8400494
ChIJlWWiRwaRwCwR3YS8nob3hoE,Darwin Cenotaph War Memorial,Darwin_Palmerston,Chris,5,A nice Memorial site with great views. There’s plenty of parking located all around this area but you have to pay. It’s pretty cheap and worth it to stop by in my opinion. The only complaint I have for this place is we couldn’t find out how to access the beach underneath. I believe it’s closed down for now.,2 months ago,11-07-2025,-12.4667278,130.8400494
ChIJlWWiRwaRwCwR3YS8nob3hoE,Darwin Cenotaph War Memorial,Darwin_Palmerston,Sim W,5,Great place to show your respects. Clean and well maintained.,a month ago,26-08-2025,-12.4667278,130.8400494
ChIJlWWiRwaRwCwR3YS8nob3hoE,Darwin Cenotaph War Memorial,Darwin_Palmerston,Milio Baltas (Μιλτιάδης Μπαλτάς),5,Great museum for history of the world wars 1 and 2 we enjoyed it,a month ago,02-09-2025,-12.4667278,130.8400494
ChIJlWWiRwaRwCwR3YS8nob3hoE,Darwin Cenotaph War Memorial,Darwin_Palmerston,Shankar Panta,5,"The Darwin Cenotaph War Memorial is a poignant and respectful tribute to those who served and sacrificed in times of war. The memorial stands as a solemn reminder of the courage and sacrifice of our service men and women. It's a place for reflection and remembrance, beautifully maintained and significant in honoring our history. Visiting this memorial is a humbling experience, and I highly recommend taking the time to pay your respects.",a year ago,06-05-2024,-12.4667278,130.8400494
ChIJmTwnSQ-RwCwRXkGsjaZWh9k,Mason Gallery,Darwin_Palmerston,Ray H,5,Very niece selections to choose from. I went to TIWI Island yesterday and looked at art there too. I did purchase a carved wood painted by the locals. Some of the artist have pieces here for sale. So if you can't jump on a small FLY TIWI Plane you should come here. Just the plane ticket and time I could have purchase 1 or 2 more items here. Well I learned and that's why I shearing with you.,6 years ago,01-08-2019,-12.462858,130.843193
ChIJmTwnSQ-RwCwRXkGsjaZWh9k,Mason Gallery,Darwin_Palmerston,Michelle Foster,5,"Excellent range of indigenous artworks. This is the BEST gallery to visit in Darwin. The owner is friendly and welcoming and has a wonderful knowledge of the artists. I often feel concerned about the ethics associated with the sale and potential exploitation of indigenous artists but I completely trusted the Mason gallery. BTW.. we LOVE our painting and all the non-pushy, helpful service that led to its purchase. Thank you!",3 years ago,21-07-2022,-12.462858,130.843193
ChIJmTwnSQ-RwCwRXkGsjaZWh9k,Mason Gallery,Darwin_Palmerston,Ryan M,4,Fantastic pieces with photos and details of each indeginous artist. Prices for the art was on par with most places in Darwin which was quite dear. But I guess the galleries have to make their profits and cover costs.,6 years ago,23-05-2019,-12.462858,130.843193
ChIJmTwnSQ-RwCwRXkGsjaZWh9k,Mason Gallery,Darwin_Palmerston,Carol Ellis,5,What an amazing indigenous art gallery. The curator was so passionate about the art and artists. He was so willing to explain each paintings story and that of the artist. A beautifully presented space.,a year ago,05-09-2024,-12.462858,130.843193
ChIJmTwnSQ-RwCwRXkGsjaZWh9k,Mason Gallery,Darwin_Palmerston,Emily Herrmann,5,"Wonderful, my fave gallery. Definitely worth a visit.",2 months ago,22-07-2025,-12.462858,130.843193
ChIJN4Y2sgmRwCwRUFuZ9rWHoSM,Paul Arnold Gallery,Darwin_Palmerston,Joydip Roy,4,"Hard a lot from friends and workmates about Paul, had the opportunity to visit his place and to meet with him. Just a wonderful person, very friendly and humble. Became surprised by how well he captures nature. Just amazing!! Loved his work, loved how he has been representing NT with his God gifted special skills. Great place to buy stuff for gift, showpieces, umbrella, pictures and many more. Best wishes for you Paul, will definitely visit you soon to see your wonderful work.

#supportlocal
#ntaustralia
#darwin",2 years ago,07-06-2023,-12.464319,130.8427365
ChIJN4Y2sgmRwCwRUFuZ9rWHoSM,Paul Arnold Gallery,Darwin_Palmerston,Irene Singh,5,"Such a great Gallery in the Smith St Mall when looking for something beautiful to hang up on your wall's this is the best place to get it, they have a beautiful range of books and block pictures its a must see and visit place. Paul is a great Artist with such lovely work",a month ago,15-08-2025,-12.464319,130.8427365
ChIJN4Y2sgmRwCwRUFuZ9rWHoSM,Paul Arnold Gallery,Darwin_Palmerston,Stuart Porteous,5,"I called in spontaneously having been aware of Paul's work over the decades that I've been passing through Darwin. Three things struck me: Firstly,  I was delighted and inspired when he strode through the staff access door with his huge hat and equally huge grin. What struck me specifically was, for all his outer success and obvious promotion and impact on Darwin and the Territory's image nationally and internationally, that he was so present, unpretentious,  modest and genuinely interested in discussing the work and relating the stories associated with each work...

Secondly, when then going onto his internet site, the integrity and congruence between the man, his vocation and his authentic and articulate communication of his inspiration.

Lastly...his assemblage of 'The Territory' Akubras (please correct me if I'm wrong) in the window. A soulfully rugged poetic and enduring symbol of a well-marketed yet gratefully real and talented Territory artisan.

Moving now from the Crocodile Islands and Groote Eylandt to Tasmania there's a Paul Arnold work scheduled to be a part of my Tasmanian home to quintessentially capture the heart and spirit of the Territory.

Congratulations Paul and thanks for the exquisite beauty you bring to the world not only through your art but who and how you are in the world.",6 years ago,02-06-2019,-12.464319,130.8427365
ChIJN4Y2sgmRwCwRUFuZ9rWHoSM,Paul Arnold Gallery,Darwin_Palmerston,Roslyn,5,purchased a umbrella as a gift and was surprised when I heard it broke 7mths later. When I went into the shop to enquire if the umbrella had a warranty the store assistant was surprised it broke and replaced it without any proof of purchase. Now that is great service. Thank you.,7 months ago,08-02-2025,-12.464319,130.8427365
ChIJN4Y2sgmRwCwRUFuZ9rWHoSM,Paul Arnold Gallery,Darwin_Palmerston,Richard “Ricardo” Old,5,During your visit to Darwin do not miss Paul Arnold's gallery in the Smith Street Mall. Paul's landscape images are simply fabulous. A walk through the gallery is a stroll through the Northern Territory. Every image evokes the strong colours and tropical views of the NT. One of Paul's magnificent photographs on your wall down south will forever be a talking point and a visual reminder of your tour of the Top End. I visited; you must.,2 years ago,01-11-2022,-12.464319,130.8427365
ChIJN0l7y1O9wCwR6ojY1SlUncM,Marlow Lagoon Pet Park,Darwin_Palmerston,Paula Huskisson,5,"Marlow lagoon has a fantastic gated pet park. Quiet when i was there in the early afternoon but have been told later in the afternoon ppl gather, chat and the dogs play and swim...at own risk of course. Terrific kids play areas, cool xylophone & bell donger to keep them amused. Rotundas, bbq's &plenty of places to sit. Even a drinking fountain.
Go. Its good 👍🏻",2 months ago,22-07-2025,-12.486525,130.966095
ChIJN0l7y1O9wCwR6ojY1SlUncM,Marlow Lagoon Pet Park,Darwin_Palmerston,Tina Hart,5,"Hi, here we are Lilly and Skye.
Been to Marlow Lagoon Park today.
Dad watched out for those crocodiles while we went swimming in the lagoon.
Great big park alot of zoomies were had.",2 months ago,26-07-2025,-12.486525,130.966095
ChIJN0l7y1O9wCwR6ojY1SlUncM,Marlow Lagoon Pet Park,Darwin_Palmerston,Colleen King,5,"We are from SA visiting friends. We were blown away with the size and structure of this park. Amazing for dogs and people alike. I think there are 5 different types of areas to suit dogs quiet, small dog etc. there is a playground, toilets, bbq. Well done council.",2 months ago,23-07-2025,-12.486525,130.966095
ChIJN0l7y1O9wCwR6ojY1SlUncM,Marlow Lagoon Pet Park,Darwin_Palmerston,Karen Gerrard,4,Great facility giving owners and dogs exercise. Not sure about the pond water?,a month ago,03-09-2025,-12.486525,130.966095
ChIJN0l7y1O9wCwR6ojY1SlUncM,Marlow Lagoon Pet Park,Darwin_Palmerston,Nicholas Mills,5,"Probably one of the best dog parks in Australia. Pond for swimming, 3 different agility courses for different size dogs, plenty of shade all in a very large fully fenced enclosure. Our doggo loved it",2 months ago,19-07-2025,-12.486525,130.966095
ChIJYcNqkAuRwCwRkPuwDakXAg8,Frog Hollow Park,Darwin_Palmerston,angela andrita,4,"Small park to enjoy around Wood street. Not many bench they have but not many people in the park too. Great place; peaceful and quite.
Near backpacker hostels. Recently they make new road near the park and the view is bit different and nicer (also greener aon the new road side)",5 years ago,18-10-2019,-12.458161,130.841787
ChIJYcNqkAuRwCwRkPuwDakXAg8,Frog Hollow Park,Darwin_Palmerston,Sharon Scurr,5,"The only park within the borders of Darwin city grid. Within walking distance of the cruise ship terminal and every city hotel. Historically significant. Holds important memories for many locals, including the local Larrakia people. Lovely established shade trees. Picnic tables. Rubbish bins. No toilets.",7 years ago,02-06-2018,-12.458161,130.841787
ChIJYcNqkAuRwCwRkPuwDakXAg8,Frog Hollow Park,Darwin_Palmerston,PlasKoal,3,The place is a nice and quiet to spend time with a partner.... however it seems the locals don't care much for the surrounding environment. Because there is quite often glass and rotten food on the public seating area,5 years ago,28-08-2020,-12.458161,130.841787
ChIJYcNqkAuRwCwRkPuwDakXAg8,Frog Hollow Park,Darwin_Palmerston,Aaron Small,5,"Chill out and cheap rent when u need somewhere to stay. Not bad place. Pool looks good, yeah.",6 years ago,15-04-2019,-12.458161,130.841787
ChIJYcNqkAuRwCwRkPuwDakXAg8,Frog Hollow Park,Darwin_Palmerston,Elliott Bledsoe,3,"There's not much in it but it's a nice, shady spot on the city fringe.",6 years ago,30-06-2019,-12.458161,130.841787
ChIJYYIojgKRwCwRzAU59RYzMb0,Fort Hill Wharf,Darwin_Palmerston,Scott L,4,Well run cruise terminal.  Quick/efficient customs clearance.   Reasonable security.   Great visit over two days.   Amazing 6-7meter tide.   Watched the unloading of garbage & then loading of provisions....the dock workers have amazing skills!!!,10 months ago,19-11-2024,-12.4721461,130.8456096
ChIJYYIojgKRwCwRzAU59RYzMb0,Fort Hill Wharf,Darwin_Palmerston,CS Seet,4,"Easy walk to CBD in about 10 minutes.

1) On leaving the Darwin Cruise Ship Terminal, keep right and walk along the long sheltered walkway to Darwin Waterfront.

2) Take the glass lift (See photo) to the bridge above to cross the road.

3) Walk straight, up the colorful steps, straight to Smith Street and you will be at the Bus Terminal and CBD!",10 months ago,25-11-2024,-12.4721461,130.8456096
ChIJYYIojgKRwCwRzAU59RYzMb0,Fort Hill Wharf,Darwin_Palmerston,Rob,4,"Port is easy an walk into the CBD of Darwin. Port is easy to walk through, when you get outside of building turn right and follow the city walkway cross the bridge about 200 meters along ( on left )and you’ll come across restaurants/ bars and the wave pool. There is a glass elevator go up and follow your nose into town. Darwin is a small capital, it hot most of the year and even hotter November to march. If you feel like walking to stokes hill wharf from fort hill wharf then you have to go right to the end of the walkway as the is no other way to get to it. There are places to eat and get a coldie on stokes hill.",a year ago,13-02-2024,-12.4721461,130.8456096
ChIJYYIojgKRwCwRzAU59RYzMb0,Fort Hill Wharf,Darwin_Palmerston,Bernie Lea,5,"We got to board the most beautiful ship in the world today - and I couldn't agree more it is the most beautiful ship I've ever seen!
The Villaggio Italia which is doing its Amerigo Vespucci Tour Mondiale 2023 - 2025
Darwin was really lucky as this is the only Port in Australia that she'll stop at (Darwin is usually last or left out all together with this sort of stuff!).
The finishes on this ship are first class - so much attention to detail, wood and brass - it's amazing!",12 months ago,06-10-2024,-12.4721461,130.8456096
ChIJYYIojgKRwCwRzAU59RYzMb0,Fort Hill Wharf,Darwin_Palmerston,Stephan Goodall,5,Dawn service on board Crown Princess arriving in Darwin harbour on ANZAC Day,5 months ago,24-04-2025,-12.4721461,130.8456096
ChIJCUMSuwSRwCwRTDSmAixe02M,Darwin Waterfront Precinct,Darwin_Palmerston,Declan Dwyer,5,Didn't get any good photos of the area but others have. Very cool and relaxing spot. Got a bit of everything. Family outings to a few drinks with mates. Good to see random people coming together and playing beach volleyball.,2 weeks ago,19-09-2025,-12.46732,130.8467492
ChIJCUMSuwSRwCwRTDSmAixe02M,Darwin Waterfront Precinct,Darwin_Palmerston,Jane Frances,5,"Lovely spot for a nice walk, meal or shopping. Very close to the convention center. The waterfront is beautiful to walk and you have decent choices for hotels and restaurants!",a month ago,03-09-2025,-12.46732,130.8467492
ChIJCUMSuwSRwCwRTDSmAixe02M,Darwin Waterfront Precinct,Darwin_Palmerston,Daniel Torrance,5,Place is great for a day out plenty of food shops and picnic areas. There is a wave pool and free swimming area. Also a playground and good toilets. You can also go on the water obstacle course but will cost a family of 4 100 dollars. Bring the dog and the whole family. Safe swimming no crocks,4 months ago,21-05-2025,-12.46732,130.8467492
ChIJCUMSuwSRwCwRTDSmAixe02M,Darwin Waterfront Precinct,Darwin_Palmerston,Miss K,5,"Coool place. Love how there’s a lot of restaurants with happy hours too amidst the salty pools, playgrounds and wave 🌊 pool (Fee). So much to offer here’s there’s even a water playground (Fee). Great place to hang out and/or cool off!",2 months ago,01-08-2025,-12.46732,130.8467492
ChIJCUMSuwSRwCwRTDSmAixe02M,Darwin Waterfront Precinct,Darwin_Palmerston,Nes Smith,5,"I coming with family to have holiday to Darwin and we come to visit waterfront and we love it 😍Good places to take family for all day long vacation or picnics at here   kids can swim at the beach , they have playgrounds , public toilets , souvenir shops , surf shop, and lots restaurants , bars and small market to buy snacks or cool drinks , and also can visit oil tunnels WW11 not far from here … lots parkings and lots shade trees good brings ur picnic mats and swim at the beach and very close with wave pools",2 months ago,31-07-2025,-12.46732,130.8467492
ChIJWfUCiYKRwCwREvK_ugWYvVU,George Brown Darwin Botanic Gardens,Darwin_Palmerston,The Melbie,4,"A mouthful of a name for Darwin's Botanic gardens but George Brown is the very reason it is still in a good state after Cyclone Tracey of 1974. Did a guided walk with Walk Darwin & according to guide John, this was not the only cyclone to wreak damage in the gardens.

It is expansive, so you will get an excellent workout as it is set on a hilly slope - find a layout map if you want to get through it all.

Notable section is the Madagascar & African garden with massive Baob trees incl the local native Adansonia Gregorii.

Waterfall has not worked for quite awhile & it is evident parts of the garden is neglected. Interesting tropical trees like Ashoka Seraca (religious significance to Buddhists), toxic Suicide Tree (Cerberus Odallam) - up there with Death Cap mushies 🫣, Pride of Burma Amhertsia, Black Bean Moreton chestnut tree, Sausage Tree (er.. rr..true - from Africa) & quite few others used in perfumes, medicinal oils or just plain quirky.

Main entrance is actually across the road from Mindil Sunset Beach area - look for Eva's Cafe on google which is just past  entrance. Interesting sculptures scattered around, some good & others like the dinosaurs in the cycad area plain garish (cast off from elsewhere). The Centre is worth a visit for background & seed saving history. We spotted a Rufuos Owl & you will see & hear the ubiquitous native scrubfowls.

Wld be really good to visit this special garden in the wet season - bit too hot, humid & parched on our guided tour on Sun 27/7/25 a week ago to enjoy it properly though I still did!",2 months ago,05-08-2025,-12.4447682,130.8366054
ChIJWfUCiYKRwCwREvK_ugWYvVU,George Brown Darwin Botanic Gardens,Darwin_Palmerston,Pamela Rivers,3,"Nice gardens but the kids play area is a miss. Supposed to be renovated but just fenced off doesn't look like anything is happening and was supposed to be finished by now. My grandson was very disappointed.
Cafe staff are lovely, helpful and friendly.",3 months ago,21-06-2025,-12.4447682,130.8366054
ChIJWfUCiYKRwCwREvK_ugWYvVU,George Brown Darwin Botanic Gardens,Darwin_Palmerston,Julet Julet,3,"We came to have a look the garden today (5 June 2025 ), went to their information centre, got the map of the garden. Very difficult to follow the map and the actual garden especially when you're an elderly. A few section were closed today.
The garden itself was well kept, tidy and clean.  Ended up spending the whole morning at the nice Cafe there.",4 months ago,05-06-2025,-12.4447682,130.8366054
ChIJWfUCiYKRwCwREvK_ugWYvVU,George Brown Darwin Botanic Gardens,Darwin_Palmerston,Bob Elliott,5,"A beautiful part of Darwin. Completely different here in the dry season. Lots of birds, trees and walking trails.
They were setting up for a concert the next day in one area.
Great place to come and sit, read a book, go for a walk or have a picnic.",3 months ago,09-06-2025,-12.4447682,130.8366054
ChIJWfUCiYKRwCwREvK_ugWYvVU,George Brown Darwin Botanic Gardens,Darwin_Palmerston,Tracey Waardenburg,5,Truly a wonderful place Anyone could enjoy these gardens. You don't have to travese over the entire park to enjoy the beautiful plants Relax on a chair  there are plenty and take in the surroundings.,in the last week,30-09-2025,-12.4447682,130.8366054
ChIJD7WYK7qVwCwRwPewDakXAg8,Holmes Jungle Nature Park,Darwin_Palmerston,Emma Zaymund,5,Great place for a BBQ. Beautiful view of Darwin city and rich in the Territorys history. Great place to mountain bike with older kids!,4 months ago,06-06-2025,-12.3994375,130.9280469
ChIJD7WYK7qVwCwRwPewDakXAg8,Holmes Jungle Nature Park,Darwin_Palmerston,Alice Kimberley,3,"Jungle walk is a pretty short, shady stroll -however the Jungle Walk is now re-routed and is no longer a loop but rather an out and back",a year ago,01-09-2024,-12.3994375,130.9280469
ChIJD7WYK7qVwCwRwPewDakXAg8,Holmes Jungle Nature Park,Darwin_Palmerston,Rob -,3,"A couple of short tracks. The ""jungle area"" is worth checking out. Nothing remarkable though.

Note the park is gated and officially opens at 8am.

⛔ Be cautious around the toilets, I think it might be used as a ""beat"". After a walk, I went into the toilet block and was startled by a guy standing in front of the urinal (faced away from it). I dismissed this as a bit odd and proceeded to enter the cubicle and noticed there was a free condom dispenser and a hole in the wall of the cubicle (seriously), where the other guy was standing. Anyway, I left the cubicle (the guy was still standing in the same place). In addition, there was a guy circling the car park (plenty of parking available). This was all mid-morning! I suggest being cautious around this place.",3 years ago,28-08-2022,-12.3994375,130.9280469
ChIJD7WYK7qVwCwRwPewDakXAg8,Holmes Jungle Nature Park,Darwin_Palmerston,Gerard Culhane,5,"A stunning little walk, scattered with beautiful swimming holes (take your bathers) and wildlife around every corner.
Best of all, it's close to the heart of the city as opposed to an hour out of town.",6 years ago,21-12-2018,-12.3994375,130.9280469
ChIJD7WYK7qVwCwRwPewDakXAg8,Holmes Jungle Nature Park,Darwin_Palmerston,Stephen Hogg,5,"This is actually a really beautiful place and it is so close to Darwin, but doesn’t seem like too many know about it or bother to visit it. Palm Creek walk is just like walking into a Tropical Jungle with palms and vines everywhere. I’ll have to work out a 5km trail running loop so I can enjoy it’s beauty more often.",5 years ago,31-05-2020,-12.3994375,130.9280469
ChIJLbehxk6SwCwRgSm3C6GZ6oY,Lake Alexander,Darwin_Palmerston,Nakita Nia,5,"Lake Alexander is one of the best spots in Darwin for a relaxing family day out. The calm, safe swimming areas are perfect for kids and adults alike, and the large grassy spaces make it easy to set up for a picnic. There are shaded areas, BBQ facilities, and plenty of room to walk, play, or just enjoy the peaceful atmosphere by the water. A beautiful spot to cool off, share food, and spend quality time together.",a month ago,17-08-2025,-12.4152787,130.8320995
ChIJLbehxk6SwCwRgSm3C6GZ6oY,Lake Alexander,Darwin_Palmerston,Rishi Baskota,5,"Very beautiful place near darwin city.
Best place to do evening walk.",a month ago,29-08-2025,-12.4152787,130.8320995
ChIJLbehxk6SwCwRgSm3C6GZ6oY,Lake Alexander,Darwin_Palmerston,Alex Wang,5,"Beautiful area, well maintained - definitely worth a visit. Nice walking paths too",10 months ago,17-11-2024,-12.4152787,130.8320995
ChIJLbehxk6SwCwRgSm3C6GZ6oY,Lake Alexander,Darwin_Palmerston,stuart hull,5,Enjoyed the scenery around the lake. The area was nice and clean and the grass was well kept. A good area to have a picnic.,2 months ago,05-08-2025,-12.4152787,130.8320995
ChIJLbehxk6SwCwRgSm3C6GZ6oY,Lake Alexander,Darwin_Palmerston,Gunasegeran Sellappan,5,"A beautiful park in Darwin only 6 km from city centre. Good for beach walking, jogging,cycling,boating,nature walks or just loafing around. Good for birdwatching too.",3 years ago,27-07-2022,-12.4152787,130.8320995
ChIJ05rCOU6SwCwREGjujKJ9n3k,Mangrove Boardwalk,Darwin_Palmerston,Tan. W,3,"Came at the wrong time, wanted a refreshing foot walk along the mangrove, but it was too dry! Still, we spotted plenty of fiddler crabs and mudskippers. The fiddler crabs are tiny, but their bright red color makes them super easy to spot!",a week ago,27-09-2025,-12.4119706,130.8302861
ChIJ05rCOU6SwCwREGjujKJ9n3k,Mangrove Boardwalk,Darwin_Palmerston,Betty Bird,5,This is such a magical spot in Darwin. I recently took two bird watching guests through here searching for the elusive Rose crowned fruit dove (Ptilinopus regina) and we were lucky! Spotting one not too high or distant or obscured by leaves to get them their perfect photo. It is also just a wonderful place for some weekend walking. Don't miss this lovely natural spot on your visit to our beautiful tropical city.,a week ago,25-09-2025,-12.4119706,130.8302861
ChIJ05rCOU6SwCwREGjujKJ9n3k,Mangrove Boardwalk,Darwin_Palmerston,Daniel Torrance,5,Great walk and wheelchair♿️ friendly. At hight tide the end of the walk can be under water. Definitely worth doing great walk. Great for kids as well. Short walk and easy best at high to medium tide. You will have to be careful at high tide crocks and jelly fish.,3 months ago,13-06-2025,-12.4119706,130.8302861
ChIJ05rCOU6SwCwREGjujKJ9n3k,Mangrove Boardwalk,Darwin_Palmerston,Ronda Wakeley,5,Really enjoyed this walk. A tangle of shady mangroves leading our to the sea. Beautiful views to sit and enjoy. And we enjoyed watching the crabs.,a week ago,26-09-2025,-12.4119706,130.8302861
ChIJ05rCOU6SwCwREGjujKJ9n3k,Mangrove Boardwalk,Darwin_Palmerston,Kaye Considine,5,"The Mangrove Boardwalk was an amazing find. It is just near East Point in Darwin, and entry is free. It was so calm and peaceful on the walk, and I think the best time to go is at high tide, so check the tide times before you go. A spectacular short walk.",3 months ago,27-06-2025,-12.4119706,130.8302861
